,Florida,California,Virginia,Texas,Massachusetts,New York,Connecticut,New Jersey,Washington,Michigan,Arizona,Colorado,Utah,Maine,North Carolina,Iowa,New Hampshire,Montana,Kansas,the District of Columbia,Rhode Island,Oregon,Vermont,Missouri,Pennsylvania,New Mexico,Maryland,Idaho,Georgia,Nevada,Tennessee,Illinois,Minnesota,Oklahoma,South Carolina,Mississippi,Indiana,Hawaii,Alabama,North Dakota,Louisiana,Arkansas,Wisconsin,Alaska,West Virginia,Ohio,Nebraska,South Dakota,Wyoming,Kentucky,Delaware
2022-11-01,389251.92964687495,729613.6111296235,360182.7780743737,308631.1211571185,561358.7550784185,437502.2520043098,347785.7821797528,462542.7669588383,569721.3303449926,224741.40911419826,438995.6291079893,543573.8094533792,514354.25631406344,357720.6322303055,316779.2934608503,204632.93813156485,421277.2391072263,430321.16706899315,209805.0777786007,620883.0440144944,409929.6953528277,488723.0380541846,363819.87849605206,232488.45685600964,249609.13012198822,283091.99831168796,391972.84586646315,464876.16117891594,320883.20231905155,437120.66213506024,310510.03378346097,241641.09432507725,318832.0917463805,199624.76631555066,287335.9938861898,185752.0232325684,221425.9520929623,828425.0982234892,222909.23853259216,258750.49161389633,217768.66740108593,204397.5163806978,272399.415662914,353784.9188170133,154841.24713161073,206685.49965706587,240619.53455848258,291258.11234178796,323563.15716840053,201686.5318790433,366321.660909692
2022-12-01,388403.6890231461,725154.8233806543,360307.0600960772,307329.147946919,560862.2877925286,435919.84373320796,348415.9657219601,462825.3106574218,566360.1133285429,224201.64433569237,432074.9175258987,540384.8840248602,510079.6789829238,357829.3673197064,315867.9718125568,204740.85554560332,421912.5022994432,427810.8481760914,210331.8907465343,617859.0603220271,410122.922275337,485818.8339793298,363650.2207227564,232318.53874062045,249819.174375823,283016.41931890923,391830.15254937747,458615.4787883298,319747.41634121886,430938.56859623693,309270.6543557434,241378.86436609738,317979.079010228,199987.785683351,287099.7306810583,184701.6577155041,221508.17195802883,825925.4936168455,222407.250533034,258809.34985503295,216482.52256953795,204008.89956731963,272726.9775963731,353168.04331239354,155069.1181428964,206575.76600191233,241315.84383298957,291361.5001507735,324034.9317591129,202151.2657447575,366641.9647786036
2023-01-01,387052.4572447589,718217.8940169365,360320.19788490614,305611.2783149961,559987.7763431924,434263.62708096945,348694.0285740955,464192.7492046218,561977.794384292,223800.20960785556,425160.52302965196,536809.7854349054,506293.73449097975,358261.06630520103,314468.4208262908,204272.86340995264,421919.9456876768,423925.15785328747,210532.90474239216,614980.2778299946,409611.79661065363,482488.2693576638,364843.1152947929,231955.89257725337,249635.89574629735,282872.7757838408,392195.9785453607,452673.4734450635,318408.3876154197,424840.1805531348,308053.9559092322,240861.03838012158,317062.4290636195,199790.51606008585,286487.2534695707,183380.4162092474,221322.21610220787,821355.2309537804,221978.74063976403,257893.1563511728,215613.21910602797,203422.07530993366,274124.45774999424,352284.7205370665,154795.32050525866,205940.33933599025,241489.44823983117,290981.9625566865,323688.31997643044,202101.71765308388,367046.0748437531
2023-02-01,385908.2693723193,711086.1769254642,360580.9345333062,303977.6760179547,559305.6730044261,432887.6468521201,349490.12314995873,465596.1337532526,558347.5179336562,223805.94042583238,419754.0842326644,533712.9602108944,503390.6272474926,359270.0147830954,313456.95685771434,203796.7347908559,422392.2118802856,420159.88312178996,210519.9263328987,612933.2121267002,409633.3090771435,479867.80040785955,365894.5327487529,231850.24614798606,249242.3714753108,283071.2541291651,393068.5986665748,447957.94623060134,317531.5931101763,419846.5155826762,307722.58613352926,240635.867955904,316572.8130996334,199523.61859871852,285934.7451991872,182110.07372284168,221435.94872402097,816311.2251380389,221740.14347081282,256586.40234738484,214981.60417513843,203160.70549557343,275862.791804322,351597.60240228474,154492.50061972882,205572.6483756864,241871.58596531712,290467.4127725093,323158.6213425917,202088.3448619071,367817.62140847236
2023-03-01,385442.89860078186,705840.106347485,361440.18735224725,302887.3439134928,559859.143952865,432981.80920498323,351194.5766900139,468272.2137154601,556088.2389297931,224402.09623505943,416558.5908818718,531099.9658097842,501286.2973213314,361031.9257662236,313421.11626131955,203918.24177726838,423733.813592358,418128.254633476,210865.38519839523,611172.1743382408,410894.57968856115,478537.3474964813,368093.95435961435,232371.1098538926,249398.00179075994,283769.5007165624,394406.2784528012,444543.84335027734,317642.4310089427,416173.0043299396,308403.20180687244,241031.30219560637,316829.5644048854,199734.00148358956,286046.0523887991,181109.54328214962,221943.6197389414,812705.8040971737,222105.83064301076,256014.06940005798,215367.3555726919,203644.11068474327,278436.53147123376,351210.67535327584,154352.0409735005,205837.38127895558,242679.33101925757,290885.9436927831,323215.94640515227,202580.38484513402,369017.7708608318
2023-04-01,385889.38682901947,705262.2258501165,363256.3090633874,302511.09137981926,563201.2114161754,434473.4121209178,354291.7989825313,471951.4943440728,556025.1188430609,225542.10298801528,415463.6067275223,529712.0367680836,500030.74944030965,364379.46504603256,314462.13088268,204953.24354755288,426678.59527401516,419605.3507612695,211904.72151796418,609962.0542701652,414194.91948150034,478876.11230526696,370330.93069808284,233878.29977866806,250220.01278524532,285381.33038700867,396142.67812740506,442817.558719764,318582.6366766251,414084.65562363225,310070.13746640686,242383.5761241163,317777.5063569666,200618.02696966883,286872.5168169166,181473.41119680592,223353.94300933377,814108.6437711747,223170.10101993885,256539.1174716146,215846.6381277185,204882.76467244662,281209.3514724748,351412.206818351,154861.89647415944,207171.92250536056,244437.74135405812,292051.87008085987,324136.7499954792,203837.42617116903,370530.1282702663
2023-05-01,386945.83022580255,708205.5103287263,365840.38083060324,302836.1823139474,568515.3385751004,436914.6505755962,357752.2221966167,477225.5114266102,557299.8231882814,227197.49064554818,416049.9961003529,529591.0333304481,499742.72711254004,368499.0995018755,316089.40011421026,206466.91975356356,430247.78517126694,423232.3717838088,213510.21683319507,609115.8496248598,418440.834101704,480413.9260990303,373656.9875565933,235781.86029925826,251764.25714456322,287459.7689790564,398502.34840738424,442421.2770925959,320117.9230007627,413261.60424340045,311885.81490393175,244251.25870242342,319131.95716678683,201855.6204279809,288209.56289243913,182674.7757923171,225058.93887613888,817118.2859262219,224759.9707842445,257606.41554780255,216261.11462157182,206551.55324843098,284157.769846677,352094.4540002669,156174.14227143757,209088.23761870977,246519.63556491514,293569.2584681958,325829.68771863746,205565.2955451262,372269.82387161296
2023-06-01,388625.95627644705,713359.8132598839,368822.77423894685,303679.6723632415,574620.4515059098,439783.8575162378,361744.6435038345,482334.9525389904,559731.4210004506,228884.42687823356,417802.0582641991,531020.3515827795,500796.4523705889,372952.458362554,318017.8479587818,208021.26742787784,434436.17345593526,427375.7852387107,215231.84575980948,609540.812230992,422991.72549609793,482725.60079452506,376401.89579113823,237682.32725641722,253595.16983037454,289440.8537123958,401133.99514050246,443267.285762969,321840.64560695546,413803.36892147345,313923.6566805562,246388.6470365843,320699.1355254531,203021.73779783468,289931.7583640039,183916.7892627866,226952.06793323337,820277.1106190531,226170.67271368112,258786.27219579928,215846.55671410693,207953.67329514527,286209.62648837146,353718.49312762514,157559.12114184478,211235.7297102577,248643.48412109225,294644.1090005736,327837.90719562763,206997.39213189785,374185.233954956
2023-07-01,390334.60306170373,720307.8566397205,371486.2161942139,304439.3121174374,580463.7564884612,442826.2763394411,366323.1332210507,486450.5769051672,562638.8624856778,230196.3000194643,420221.804513041,533105.9091616202,502453.9339936658,376587.96839668154,319829.6197874525,209193.65504672096,438708.4990017051,430759.9922136089,216669.96244377663,610863.2652680541,427306.16269093985,484852.9713504358,378239.9527552207,239154.40571656066,255376.59674912854,291078.5551599182,403166.62295170804,444398.8722855251,323570.0492683802,415314.3137240692,315569.4699877093,248387.22605104698,322019.35039803263,203830.481231099,291344.1989808477,184659.50682968856,228464.97269066435,822234.7942564181,226861.05486871046,259292.2948346657,214913.6999288069,208701.39455460652,287291.3319293838,355188.7168908001,158696.45942405556,213187.65035135727,250331.69222473702,294988.7462187883,329489.6133552085,207858.0671629093,376062.02869390225
2023-08-01,392027.8542113661,728169.856532638,373731.24329248193,305028.80141991004,586186.5392192655,445918.3246510103,371339.4890161115,489940.4940677293,565706.9251395045,231379.0470599328,422848.0785329891,535372.283294323,504223.0415359537,379892.961733053,321610.6399544194,210017.21043976824,443333.09270980855,433331.7345505066,217945.1937165809,612348.9133655624,431107.3107977056,486608.94956079964,380793.8528850519,240451.32133346997,257083.69099732977,292628.7735532858,404677.84935653425,446064.55000874633,325284.62071993866,417818.1577338446,317175.4521620543,250352.78329874505,323097.4821802527,204253.57160358093,292593.56176585593,184908.5432743576,229673.24702687663,824486.1048016752,226912.9099061139,259554.84333189685,213807.57235367675,208702.25431358276,288479.37449064397,356510.5390736857,159354.3243918999,214738.75577902576,251577.80531774895,295155.26964931475,331109.7655180982,208200.06937154537,377878.86263952
2023-09-01,393205.412650746,735682.8213963065,375564.4930887588,305067.37019938044,591333.1672184892,448542.28935305704,375933.1279670468,492947.3654443834,568037.2911886639,232298.13926630668,425031.52468755073,537232.3528618459,505378.4097546511,382827.7876337203,323072.5406910327,210459.13661258187,447776.574018195,435195.62068558956,218935.72372781087,612891.6231703893,434162.7201832092,487443.01650815894,383510.1980940585,241408.47185513633,258415.60352335198,293971.7162705536,405462.14641007636,447412.18832446076,326781.91041488474,420218.1193660193,318441.46869820653,251856.09867342876,323852.8362188391,204490.47567627716,293469.24000311084,185016.70789377447,230480.7030876039,826669.6870035894,226702.96544758472,258994.5718848117,212705.51157585895,208639.13519398854,289791.26055720984,356726.76047339564,159460.26823420415,215894.51273085977,252159.89766269844,294983.7061556237,332422.3335349303,208665.46290532392,379751.02300098207
2023-10-01,394272.36602556886,741791.7643507832,376909.5257240914,304833.2786666415,595672.096587709,450402.38079084345,379425.9851374018,495849.3955473069,569685.9007459497,233029.73587738886,426847.99129427987,538405.173911504,506872.5907128369,385291.94337170245,324217.02367848833,210775.82173895556,451398.8476932223,436291.28171254974,219559.66377938856,612045.4313342725,436727.04371693596,487754.7867324495,385412.56602751586,241999.06151409599,259317.39842567497,295130.84820356296,405946.2214753574,448844.87998213386,328007.66699944256,422431.24632186705,319500.47567821236,253065.4367250182,323994.7283074896,204948.40858884607,294272.7971591283,184839.2068129167,230917.49189229577,826296.6617243037,226518.9220475343,258087.48368834562,211716.5732731882,208681.14242946004,290578.36738775315,356301.3743504583,159409.92775038918,216707.91800036372,252295.3723050938,294716.03017222014,333679.95295308606,209328.69599224857,381226.2400463669
2023-11-01,395207.85478134797,746163.3720059204,377936.8594982407,304336.4753470533,598998.5684460457,451955.7507335981,382022.32199702086,498698.6380215607,570560.4270145539,233465.8263752904,428200.4225937883,538710.9925902976,507935.17621650663,386904.5840833723,325196.00178333744,210960.52965965253,453519.01373690524,436636.953975341,219704.46659544797,609766.4188715067,438704.49587254477,487433.5860076396,386054.6690130304,242187.05729612338,259859.25047504902,296003.7820287733,405955.36142764665,449291.9504938779,328911.5014711819,424385.87059768004,320344.1858673646,253921.21120434953,323907.31989466795,205567.99698572865,295038.3301541403,184169.04682394967,231037.9482158985,825797.1775613163,226561.74889091458,256974.0954537792,210895.688425352,208940.63055181224,290818.415215264,355362.3860615753,159524.5905845523,217335.35666793908,252327.6814133964,294582.8219595603,334078.8096174928,210141.20209810804,382846.70623837534
2023-12-01,396042.7558976261,748946.6638229871,378699.35419758345,303722.8205890054,601556.04091837,453656.7967273156,384176.07852495514,501401.3732895011,571058.8823718926,233724.97808993267,428882.3240590859,538512.4312086498,508382.7758281801,387743.65816730587,325693.5431792074,211055.87790725342,454723.5589803351,436483.464088908,219458.67871204973,607135.8281435999,440733.3366525131,487076.6438388061,385435.66623117303,242203.67809565974,260303.27093131197,296545.7423453179,405972.4221589232,449237.43645320024,329504.6582325007,426277.1856431381,320762.62249235273,254559.32864465474,323515.0985341119,206216.1086903886,295556.4583669945,183695.528658363,231008.45450196657,825090.6948437822,226493.35507701532,255617.87111122487,210200.28890016684,209073.33128039105,290531.51910632756,354454.1561676964,159766.2343003893,217768.14721839185,252458.31235054982,294193.25874420395,333728.88923319493,210775.1594353634,383902.3531497812
2024-01-01,396750.8981469907,749474.1493637447,379308.3361546262,303521.15964201995,603199.9833070395,455459.66156703763,386043.14291894645,503926.7646766456,571514.9312947349,234060.05555405887,429161.0611864591,538096.39863272,507959.0839946058,388059.7319498891,325980.6801014892,211099.1552653551,455473.8415222047,436958.10609833844,219326.78897189218,604476.6186930785,442020.27899384795,486839.3699518934,384699.7236328981,242370.84992176283,260814.0711734658,297051.1178330614,406043.9971954722,448708.42210406583,329947.7076872625,427877.6872454187,320866.97775969194,255025.51568702966,323259.4457401876,206588.9372583862,295889.2270935756,183373.90807356956,231496.5419448428,825345.5624320619,226218.97263034107,254901.96080499387,209264.87697038965,209040.1802916876,290548.2556209659,354665.1627652855,159973.91261281216,218184.24403880953,252986.73387033216,294404.99507574347,333215.0396442556,210945.73717991216,384348.6243264849
